image_path,yellow_pct,dark_pct
../data/raw/banana_set_large\IMG_20230213_080824_1_jpg.rf.a39bb686e254924e895d0759c58531c5.jpg,11.3,24.5
../data/raw/banana_set_large\IMG_20230213_080830_1_jpg.rf.5c688703239fbe34d667c0a41a32931a.jpg,10.2,29.1
../data/raw/banana_set_large\IMG_20230213_080838_1_jpg.rf.0826683047bc4377f2075344d7a8d717.jpg,5.6,23.0
../data/raw/banana_set_large\IMG_20230213_080849_1_jpg.rf.2eb9f0cdf5df4e2c346b814dbb806033.jpg,10.8,27.4
../data/raw/banana_set_large\IMG_20230213_080908_1_jpg.rf.de18160982b2c23fbc57b5a665bc1676.jpg,26.9,7.9
../data/raw/banana_set_large\IMG_20230213_080913_1_jpg.rf.320701e5220679d067d1f61c9c017ba1.jpg,24.4,7.5
../data/raw/banana_set_large\IMG_20230213_080941_jpg.rf.47f46fe8285ac39f2075e7d7781bbd3b.jpg,12.6,28.0
../data/raw/banana_set_large\IMG_20230213_080953_1_jpg.rf.b294814df51ef4d6b5a6bfab4b44f3cf.jpg,22.6,18.5
../data/raw/banana_set_large\IMG_20230213_080958_1_jpg.rf.bf1cbb8c60ffc39447a2d5ba08c7f60a.jpg,24.1,20.2
../data/raw/banana_set_large\IMG_20230213_081006_jpg.rf.a7826d387df08bae28373a86e3a51c94.jpg,24.3,29.4
../data/raw/banana_set_large\IMG_20230213_081011_1_jpg.rf.ad0acf41627011a763e86bc155ecf1ca.jpg,22.9,17.8
../data/raw/banana_set_large\IMG_20230213_081017_1_jpg.rf.918ab084706c64e824ee095af618e8a0.jpg,16.9,24.0
../data/raw/banana_set_large\IMG_20230213_081022_1_jpg.rf.036c2411ab2d0f16c56a7ecf9b115a0a.jpg,11.6,31.3
../data/raw/banana_set_large\IMG_20230213_081028_1_jpg.rf.18c01a24c2a0a84e23d9d854d714a661.jpg,27.4,19.2
../data/raw/banana_set_large\IMG_20230213_081037_jpg.rf.1390de66ea5810810139d8d9bf839b6c.jpg,34.8,19.4
../data/raw/banana_set_large\IMG_20230213_081044_jpg.rf.c142ff3da8947d75384e534a84cacc10.jpg,15.5,25.1
../data/raw/banana_set_large\IMG_20230213_081049_1_jpg.rf.63d53a6b1844f1965987f8d5b97799bd.jpg,13.4,23.1
../data/raw/banana_set_large\IMG_20230213_081100_1_jpg.rf.599ee5597f82838c69b741a9653bd94d.jpg,11.8,25.2
../data/raw/banana_set_large\IMG_20230213_081104_1_jpg.rf.0a37cc90d420f9a44c4b30905618753b.jpg,12.6,31.0
../data/raw/banana_set_large\IMG_20230213_081116_1_jpg.rf.8611efd408d6d8f40f10138e77d1a8b3.jpg,32.4,23.6
../data/raw/banana_set_large\IMG_20230213_081123_jpg.rf.4d5ea1a110e836cb840ca800b40ad50c.jpg,18.6,24.4
../data/raw/banana_set_large\IMG_20230213_081126_1_jpg.rf.99c153a1358d5ff9b8b78368815ae91d.jpg,26.8,30.8
../data/raw/banana_set_large\IMG_20230213_081241_1_jpg.rf.1ffdacf657e98764174a020ee5898c74.jpg,16.0,35.7
../data/raw/banana_set_large\IMG_20230213_081247_1_jpg.rf.e9f5144b812506fc9a27f3ab7326e339.jpg,22.9,41.6
../data/raw/banana_set_large\IMG_20230213_081507_jpg.rf.03292ed352ba1ddc8e7663ca176653bc.jpg,25.2,18.7
../data/raw/banana_set_large\IMG_20230213_081511_1_jpg.rf.6b853b9a1a1f3021edd5503e39cd1352.jpg,31.0,19.4
../data/raw/banana_set_large\IMG_20230213_081517_1_jpg.rf.2e8863dc158bdab02b636c6efbf2701a.jpg,34.2,14.3
../data/raw/banana_set_large\IMG_20230213_081521_1_jpg.rf.1acfe0f95801c2c93aa5bc62b599dd28.jpg,36.6,13.3
../data/raw/banana_set_large\IMG_20230213_081527_jpg.rf.5837205a358ea67502c28594171b44f4.jpg,35.5,17.6
../data/raw/banana_set_large\IMG_20230213_081531_1_jpg.rf.52fe7014029c3203c5d3f7f2c6b88f3b.jpg,35.9,11.6
../data/raw/banana_set_large\IMG_20230213_081541_1_jpg.rf.1c43ddd9c4b367d85d33c00876b3d79b.jpg,25.5,19.9
../data/raw/banana_set_large\IMG_20230213_082224_jpg.rf.a21fc86fb48a2a1c8e84538b638d56b6.jpg,23.6,20.7
../data/raw/banana_set_large\IMG_20230213_082228_jpg.rf.fc3ec9bbfd22df42c0953079eff4fdd3.jpg,31.6,12.1
../data/raw/banana_set_large\IMG_20230213_082233_1_jpg.rf.9d474e2246c43c8c2f65d2f80f4b653f.jpg,29.5,9.1
../data/raw/banana_set_large\IMG_20230213_082237_1_jpg.rf.7f400e5bf5cebd04d5f2c79a820cb457.jpg,23.8,8.8
../data/raw/banana_set_large\IMG_20230213_082307_1_jpg.rf.ddf3e18310576cbaaa66f84ede65882b.jpg,31.5,16.6
../data/raw/banana_set_large\IMG_20230213_082314_jpg.rf.6e9473354b16b461bad3a073b51c3d26.jpg,23.5,8.0
../data/raw/banana_set_large\IMG_20230213_082319_1_jpg.rf.c91c56b4ed544d3587f4300309a92f80.jpg,11.6,7.9
../data/raw/banana_set_large\IMG_20230213_082341_jpg.rf.2f7c7323e4e1385b07c4e01781cf3a44.jpg,4.0,12.9
../data/raw/banana_set_large\IMG_20230213_082347_jpg.rf.7d8c9666b956b054e124052e0d92a8a0.jpg,14.4,9.8
../data/raw/banana_set_large\IMG_20230213_082353_1_jpg.rf.306ff60a804596cfb037c6c7b2f8784d.jpg,19.9,9.4
../data/raw/banana_set_large\IMG_20230213_082411_1_jpg.rf.2ee5171cc79ace45a92481c7f80ff8b6.jpg,31.6,22.7
../data/raw/banana_set_large\IMG_20230213_082416_1_jpg.rf.9e14a26c78405d4a1c6d87c0967c1060.jpg,33.9,28.9
../data/raw/banana_set_large\IMG_20230213_082430_jpg.rf.211fd8c49006c1be70767d8679750cd7.jpg,28.7,23.4
../data/raw/banana_set_large\IMG_20230213_082434_1_jpg.rf.cc56a6c0410f7fbf52ec48967e5749ba.jpg,21.8,20.5
../data/raw/banana_set_large\IMG_20230213_085036_1_jpg.rf.9fb7e437b6b151bcd09596a91a5cfdd0.jpg,17.0,12.9
../data/raw/banana_set_large\IMG_20230213_085040_1_jpg.rf.bd6ef3e9e13c53a90c57c240bf775c1a.jpg,24.7,28.6
../data/raw/banana_set_large\IMG_20230213_085056_1_jpg.rf.a8f534cd27d5a8a429f472786383c595.jpg,21.1,16.8
../data/raw/banana_set_large\IMG_20230213_085101_jpg.rf.bcbd2994c6ec9f2c921a13f18d7b02b2.jpg,20.0,17.9
../data/raw/banana_set_large\IMG_20230213_085115_1_jpg.rf.9bc31ab3c7ae27df166ee959ec189904.jpg,20.3,13.6
../data/raw/banana_set_large\IMG_20230213_085126_jpg.rf.368692775c0ed343dce51c66a15f1fc1.jpg,32.3,41.4
../data/raw/banana_set_large\IMG_20230213_085133_1_jpg.rf.913687a2c58d19597dc78baab71e2f3f.jpg,26.6,24.3
../data/raw/banana_set_large\IMG_20230213_085203_1_jpg.rf.a7d5f69a2785a7ae1182a4df29a479b0.jpg,52.3,73.2
../data/raw/banana_set_large\IMG_20230213_085213_1_jpg.rf.a137fc5a52db780364c2ad41ebeff07c.jpg,22.9,6.6
../data/raw/banana_set_large\banan5_jpg.rf.4e630edd3389a46fb923bf8e499b978c.jpg,36.6,4.4
../data/raw/banana_set_large\banana10_jpg.rf.cafed985c047f2cda050dc710bdaa1d0.jpg,14.5,8.8
../data/raw/banana_set_large\banana11_jpg.rf.68b67701fc3a0987bdf7c75733d036e7.jpg,17.1,12.0
../data/raw/banana_set_large\banana12_jpg.rf.f4770c0d0e3f9a5bf16fff326793826f.jpg,43.7,52.6
../data/raw/banana_set_large\banana13_jpg.rf.3d733066c760b29eecd4ef079e1a1ec7.jpg,44.7,64.1
../data/raw/banana_set_large\banana14_jpg.rf.9fa2f2ce375e0ae79a3b25d16d08939d.jpg,36.4,1.8
../data/raw/banana_set_large\banana15_jpg.rf.0972f489b2eafde87cc41e7ad203fee4.jpg,22.4,2.3
../data/raw/banana_set_large\banana16_jpg.rf.c8a23dc084192407e186901348abf73e.jpg,29.9,2.1
../data/raw/banana_set_large\banana17_jpg.rf.b2482e38f9faee0973c2360b10d7c6a6.jpg,44.7,3.7
../data/raw/banana_set_large\banana18_jpg.rf.ac06d94cf6c5e31f7b895431bceed260.jpg,34.4,41.4
../data/raw/banana_set_large\banana19_jpg.rf.410ebffeae893c525d58cd635273ec24.jpg,15.5,9.7
../data/raw/banana_set_large\banana1_jpg.rf.34d322c6ed5d7f1ace7b99ad4039ce67.jpg,36.4,1.8
../data/raw/banana_set_large\banana20_jpg.rf.1434ce8c5ccd2962c34e3bd220e0b992.jpg,12.7,3.9
../data/raw/banana_set_large\banana20_jpg.rf.ea5e4b1ec7efc81a64726eed94b9ee0b.jpg,12.7,3.9
../data/raw/banana_set_large\banana21_jpg.rf.1f35cf08fb9c3ff845e7858191ab1379.jpg,25.6,8.2
../data/raw/banana_set_large\banana22_jpg.rf.e7dd8e529ac4958597a0d668d2bdc01a.jpg,18.6,5.9
../data/raw/banana_set_large\banana23_jpg.rf.c9174a42960d89f62e240772b994169a.jpg,26.9,10.7
../data/raw/banana_set_large\banana24_jpg.rf.da2c7022b3c87983b4788a1ac4a0c26e.jpg,36.6,4.4
../data/raw/banana_set_large\banana25_jpg.rf.fb7d261d979fbb8632ff7b2a390ff2e1.jpg,24.4,17.3
../data/raw/banana_set_large\banana26_jpg.rf.b2497c74cac441e2925458839122eece.jpg,32.1,14.2
../data/raw/banana_set_large\banana27_jpg.rf.61283293655fed20980ea237e9de766f.jpg,21.7,12.4
../data/raw/banana_set_large\banana28_jpg.rf.ef0a98261f8afe121542c82ddb7021ff.jpg,23.9,11.3
../data/raw/banana_set_large\banana29_jpg.rf.34c7d29ba600014e16ed1831d095401e.jpg,19.9,12.1
../data/raw/banana_set_large\banana2_jpg.rf.3d7bb036e2db828c631640e81ff8d2ec.jpg,22.4,2.3
../data/raw/banana_set_large\banana30_jpg.rf.59099638761e9ddefe44cb16fc167538.jpg,14.5,12.0
../data/raw/banana_set_large\banana31_jpg.rf.dd73a386debac4849b5de34bef94f3e4.jpg,14.5,8.8
../data/raw/banana_set_large\banana32_jpg.rf.ad0fcc636a03fe606d385b421ea872e6.jpg,17.1,12.0
../data/raw/banana_set_large\banana33_jpg.rf.511b55fa74bc9b36c7212c07475843f4.jpg,82.6,86.4
../data/raw/banana_set_large\banana34_jpg.rf.f6091da1e05cf09e22e3a422d6b52b00.jpg,19.3,45.2
../data/raw/banana_set_large\banana35_jpg.rf.0c7b0324cad1825089af7b2661050663.jpg,14.5,80.3
../data/raw/banana_set_large\banana36_jpg.rf.ca39dd65fad2939c91a6478a63ea6a07.jpg,16.8,70.6
../data/raw/banana_set_large\banana38_jpg.rf.aefa3a74ce15b201e568ffefe0904a7c.jpg,37.3,71.9
../data/raw/banana_set_large\banana39_jpg.rf.c729e45d7e9dbd0f13b9ddbce022087c.jpg,43.7,52.6
../data/raw/banana_set_large\banana3_jpg.rf.002df66d92ffd708664f41a027f56e77.jpg,29.9,2.1
../data/raw/banana_set_large\banana40_jpg.rf.ab8dc6a561c5ae1ef435da05f3506ee6.jpg,44.7,64.1
../data/raw/banana_set_large\banana41_jpg.rf.3df1bd913bc74d8d18a188096a922b20.jpg,9.3,53.9
../data/raw/banana_set_large\banana4_jpg.rf.8325fb5260f65c0d1539361950dfdddb.jpg,15.5,9.7
../data/raw/banana_set_large\banana6_jpg.rf.41235cebf8962c6dc58d3f8b4482f96e.jpg,27.4,10.6
../data/raw/banana_set_large\banana7_jpg.rf.8fe838ebca304fc91151f627f32f5eb1.jpg,23.9,11.3
../data/raw/banana_set_large\banana8_jpg.rf.22dd41a84e42abc0ce5865b6c1c041f4.jpg,19.9,12.1
../data/raw/banana_set_large\banana9_jpg.rf.7bae448b3e3a5c8957610b84cac8cc84.jpg,14.5,12.0
